id,kemendragi_code,city_id,name,timezone,lat,lng,elevation,created_at,updated_at
940321,94.03.21,9403,Dogomo,WIT,-3.9823352,137.0193913,3960,2025-03-04 02:28:20.973,2025-03-04 02:28:20.973
940322,94.03.22,9403,Aweida,WIT,-3.7876441,136.3624686,1973,2025-03-04 02:28:20.973,2025-03-04 02:28:20.973
940323,94.03.23,9403,Topiyai,WIT,-3.7876441,136.3624686,1973,2025-03-04 02:28:20.974,2025-03-04 02:28:20.974
940324,94.03.24,9403,Fajar Timur,WIT,-3.7876441,136.3624686,1973,2025-03-04 02:28:20.975,2025-03-04 02:28:20.975
940401,94.04.01,9404,Mimika Baru,WIT,-4.5671869,136.8873528,21,2025-03-04 02:28:20.976,2025-03-04 02:28:20.976
940402,94.04.02,9404,Agimuga,WIT,-4.6377699,137.4882762,54,2025-03-04 02:28:20.976,2025-03-04 02:28:20.976
940403,94.04.03,9404,Mimika Timur,WIT,-4.6725723,136.8266129,9,2025-03-04 02:28:20.977,2025-03-04 02:28:20.977
940404,94.04.04,9404,Mimika Barat,WIT,-4.4553134,136.2857516,28,2025-03-04 02:28:20.978,2025-03-04 02:28:20.978
940405,94.04.05,9404,Jita,WIT,-4.9253561,137.5275422,14,2025-03-04 02:28:20.979,2025-03-04 02:28:20.979
940406,94.04.06,9404,Jila,WIT,-4.295348,137.5275422,1851,2025-03-04 02:28:20.979,2025-03-04 02:28:20.979
940407,94.04.07,9404,Mimika Timur Jauh,WIT,-4.762621,137.058302,30,2025-03-04 02:28:20.98,2025-03-04 02:28:20.98
940408,94.04.08,9404,Mimika Tengah,WIT,-4.7887136,136.5698868,8,2025-03-04 02:28:20.981,2025-03-04 02:28:20.981
940409,94.04.09,9404,Kuala Kencana,WIT,-4.3653215,136.7478493,70,2025-03-04 02:28:20.982,2025-03-04 02:28:20.982
940410,94.04.10,9404,Tembagapura,WIT,-4.333333,137,525,2025-03-04 02:28:20.983,2025-03-04 02:28:20.983
940411,94.04.11,9404,Mimika Barat Jauh,WIT,-4.2550038,135.2243578,42,2025-03-04 02:28:20.983,2025-03-04 02:28:20.983
940412,94.04.12,9404,Mimika Barat Tengah,WIT,-4.7887136,136.5698868,8,2025-03-04 02:28:20.984,2025-03-04 02:28:20.984
940413,94.04.13,9404,Kwamki Narama,WIT,-4.6096789,136.7962319,23,2025-03-04 02:28:20.985,2025-03-04 02:28:20.985
940414,94.04.14,9404,Hoya,WIT,-4.3810063,137.4098328,756,2025-03-04 02:28:20.986,2025-03-04 02:28:20.986
940415,94.04.15,9404,Iwaka,WIT,-4.4498712,136.6319212,40,2025-03-04 02:28:20.986,2025-03-04 02:28:20.986
940416,94.04.16,9404,Wania,WIT,-4.7048003,136.815598,25,2025-03-04 02:28:20.987,2025-03-04 02:28:20.987
940417,94.04.17,9404,Amar,WIT,-4.4553223,137.1362125,165,2025-03-04 02:28:20.988,2025-03-04 02:28:20.988
940418,94.04.18,9404,Alama,WIT,-4.4553223,137.1362125,165,2025-03-04 02:28:20.989,2025-03-04 02:28:20.989
940501,94.05.01,9405,Ilaga,WIT,-4.0460389,137.5275422,3835,2025-03-04 02:28:20.989,2025-03-04 02:28:20.989
940502,94.05.02,9405,Wangbe,WIT,-3.9572768,137.3510778,3726,2025-03-04 02:28:20.99,2025-03-04 02:28:20.99
940503,94.05.03,9405,Beoga,WIT,-3.8205622,137.426146,1902,2025-03-04 02:28:20.991,2025-03-04 02:28:20.991
940504,94.05.04,9405,Doufo,WIT,-3.2909416,137.2142417,204,2025-03-04 02:28:20.992,2025-03-04 02:28:20.992
940505,94.05.05,9405,Pogoma,WIT,-3.7173825,137.7243139,1911,2025-03-04 02:28:20.993,2025-03-04 02:28:20.993
940506,94.05.06,9405,Sinak,WIT,-3.8109317,137.8469825,2008,2025-03-04 02:28:20.993,2025-03-04 02:28:20.993
940507,94.05.07,9405,Agandugume,WIT,-3.9025963,137.9185611,2705,2025-03-04 02:28:20.994,2025-03-04 02:28:20.994
940508,94.05.08,9405,Gome,WIT,-3.5432139,137.3706554,1154,2025-03-04 02:28:20.995,2025-03-04 02:28:20.995
940509,94.05.09,9405,Dervos,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:20.996,2025-03-04 02:28:20.996
940510,94.05.10,9405,Beoga Barat,WIT,-3.8205622,137.426146,1902,2025-03-04 02:28:20.997,2025-03-04 02:28:20.997
940511,94.05.11,9405,Beoga Timur,WIT,-3.8205622,137.426146,1902,2025-03-04 02:28:20.997,2025-03-04 02:28:20.997
940512,94.05.12,9405,Ogamanim,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:20.998,2025-03-04 02:28:20.998
940513,94.05.13,9405,Kembru,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:20.999,2025-03-04 02:28:20.999
940514,94.05.14,9405,Bina,WIT,-3.7293389,137.6652051,1462,2025-03-04 02:28:20.999,2025-03-04 02:28:20.999
940515,94.05.15,9405,Sinak Barat,WIT,-3.8109317,137.8469825,2008,2025-03-04 02:28:21,2025-03-04 02:28:21
940516,94.05.16,9405,"Mage'abume",WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.001,2025-03-04 02:28:21.001
940517,94.05.17,9405,Yugumuak,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.002,2025-03-04 02:28:21.002
940518,94.05.18,9405,Ilaga Utara,WIT,-3.9400432,137.6307555,2919,2025-03-04 02:28:21.003,2025-03-04 02:28:21.003
940519,94.05.19,9405,Mabugi,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.004,2025-03-04 02:28:21.004
940520,94.05.20,9405,Omukia,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.005,2025-03-04 02:28:21.005
940521,94.05.21,9405,Lambewi,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.006,2025-03-04 02:28:21.006
940522,94.05.22,9405,Oneri,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.007,2025-03-04 02:28:21.007
940523,94.05.23,9405,Amungkalpia,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.007,2025-03-04 02:28:21.007
940524,94.05.24,9405,Gome Utara,WIT,-3.5432139,137.3706554,1154,2025-03-04 02:28:21.008,2025-03-04 02:28:21.008
940525,94.05.25,9405,Erelmakawia,WIT,-3.8649098,137.6061625,2333,2025-03-04 02:28:21.009,2025-03-04 02:28:21.009
940601,94.06.01,9406,Kamu,WIT,-4.003123,136.0355658,1563,2025-03-04 02:28:21.009,2025-03-04 02:28:21.009
940602,94.06.02,9406,Mapia,WIT,-3.989908,135.904907,1475,2025-03-04 02:28:21.01,2025-03-04 02:28:21.01
940603,94.06.03,9406,Piyaiye,WIT,-3.9610906,135.4826951,1840,2025-03-04 02:28:21.011,2025-03-04 02:28:21.011
940604,94.06.04,9406,Kamu Utara,WIT,-3.9788029,136.1055384,1563,2025-03-04 02:28:21.012,2025-03-04 02:28:21.012
940605,94.06.05,9406,Sukikai Selatan,WIT,-4.1123068,135.3369459,671,2025-03-04 02:28:21.012,2025-03-04 02:28:21.012
940606,94.06.06,9406,Mapia Barat,WIT,-4.0494504,135.7394361,2047,2025-03-04 02:28:21.013,2025-03-04 02:28:21.013
940607,94.06.07,9406,Kamu Selatan,WIT,-4.0621607,136.082065,1542,2025-03-04 02:28:21.014,2025-03-04 02:28:21.014
940608,94.06.08,9406,Kamu Timur,WIT,-4.011886,136.1550492,1567,2025-03-04 02:28:21.015,2025-03-04 02:28:21.015
940609,94.06.09,9406,Mapia Tengah,WIT,-4.1114953,135.8199147,1756,2025-03-04 02:28:21.015,2025-03-04 02:28:21.015
940610,94.06.10,9406,Dogiyai,WIT,-4.0117207,135.9963258,1595,2025-03-04 02:28:21.016,2025-03-04 02:28:21.016
940701,94.07.01,9407,Sugapa,WIT,-3.7397323,137.0417997,2114,2025-03-04 02:28:21.017,2025-03-04 02:28:21.017
940702,94.07.02,9407,Homeyo,WIT,-3.7386821,136.8570279,1741,2025-03-04 02:28:21.018,2025-03-04 02:28:21.018
940703,94.07.03,9407,Wandai,WIT,-3.703004,136.680496,1478,2025-03-04 02:28:21.019,2025-03-04 02:28:21.019
940704,94.07.04,9407,Biandoga,WIT,-3.3780867,136.5933382,914,2025-03-04 02:28:21.019,2025-03-04 02:28:21.019
940705,94.07.05,9407,Agisiga,WIT,-3.7319536,137.0926922,1741,2025-03-04 02:28:21.02,2025-03-04 02:28:21.02
940706,94.07.06,9407,Hitadipa,WIT,-3.6054679,136.8640458,2812,2025-03-04 02:28:21.021,2025-03-04 02:28:21.021
940707,94.07.07,9407,Ugimba,WIT,-3.7638866,137.0875045,2341,2025-03-04 02:28:21.021,2025-03-04 02:28:21.021
940708,94.07.08,9407,Tomosiga,WIT,-3.5076422,136.7478493,2054,2025-03-04 02:28:21.022,2025-03-04 02:28:21.022
940801,94.08.01,9408,Tigi,WIT,-4.0451767,136.278207,1716,2025-03-04 02:28:21.023,2025-03-04 02:28:21.023
940802,94.08.02,9408,Tigi Timur,WIT,-4.0904776,136.3129863,1709,2025-03-04 02:28:21.024,2025-03-04 02:28:21.024
940803,94.08.03,9408,Bowobado,WIT,-4.2893486,136.4664967,67,2025-03-04 02:28:21.024,2025-03-04 02:28:21.024
940804,94.08.04,9408,Tigi Barat,WIT,-4.0839036,136.2228747,1733,2025-03-04 02:28:21.025,2025-03-04 02:28:21.025
940805,94.08.05,9408,Kapiraya,WIT,-4.1874373,136.1900242,1690,2025-03-04 02:28:21.026,2025-03-04 02:28:21.026
950101,95.01.01,9501,Wamena,WIT,-4.0921497,138.9461887,1659,2025-03-04 02:28:21.03,2025-03-04 02:28:21.03
950102,95.01.02,9501,Kurulu,WIT,-3.9656195,138.9506295,1673,2025-03-04 02:28:21.031,2025-03-04 02:28:21.031
950103,95.01.03,9501,Asologaima,WIT,-3.9852898,138.8097572,1721,2025-03-04 02:28:21.032,2025-03-04 02:28:21.032
950104,95.01.04,9501,Hubikosi,WIT,-4.0490104,138.8577544,1696,2025-03-04 02:28:21.033,2025-03-04 02:28:21.033
950105,95.01.05,9501,Bolakme,WIT,-3.8537009,138.7225212,1715,2025-03-04 02:28:21.033,2025-03-04 02:28:21.033
950106,95.01.06,9501,Walelagama,WIT,-4.1007417,138.9842397,1648,2025-03-04 02:28:21.034,2025-03-04 02:28:21.034
950107,95.01.07,9501,Musatfak,WIT,-4.0029267,138.8661179,1650,2025-03-04 02:28:21.035,2025-03-04 02:28:21.035
950108,95.01.08,9501,Wolo,WIT,-4.0004481,138.7995122,1776,2025-03-04 02:28:21.035,2025-03-04 02:28:21.035
950109,95.01.09,9501,Asolokobal,WIT,-4.1326299,138.9528278,1657,2025-03-04 02:28:21.036,2025-03-04 02:28:21.036
950110,95.01.10,9501,Pelebaga,WIT,-4.0584201,138.7639011,2212,2025-03-04 02:28:21.036,2025-03-04 02:28:21.036
950111,95.01.11,9501,Yalengga,WIT,-3.8816184,138.7966334,1666,2025-03-04 02:28:21.037,2025-03-04 02:28:21.037
950112,95.01.12,9501,Trikora,WIT,-4.099012,138.9497028,1659,2025-03-04 02:28:21.038,2025-03-04 02:28:21.038
950113,95.01.13,9501,Napua,WIT,-4.139337,138.8699303,2731,2025-03-04 02:28:21.038,2025-03-04 02:28:21.038
950114,95.01.14,9501,Walaik,WIT,-4.2075591,138.8196226,3102,2025-03-04 02:28:21.039,2025-03-04 02:28:21.039
950115,95.01.15,9501,Wouma,WIT,-4.1101953,138.9429561,1668,2025-03-04 02:28:21.04,2025-03-04 02:28:21.04
950116,95.01.16,9501,Hubikiak,WIT,-4.0583185,138.9051723,1664,2025-03-04 02:28:21.041,2025-03-04 02:28:21.041
950117,95.01.17,9501,Ibele,WIT,-4.0514956,138.7944857,1929,2025-03-04 02:28:21.041,2025-03-04 02:28:21.041
950118,95.01.18,9501,Taelarek,WIT,-4.0004481,138.7995122,1776,2025-03-04 02:28:21.042,2025-03-04 02:28:21.042
950119,95.01.19,9501,Itlay Hisage,WIT,-4.0004481,138.7995122,1776,2025-03-04 02:28:21.043,2025-03-04 02:28:21.043
950120,95.01.20,9501,Siepkosi,WIT,-4.0724511,139.0059852,1779,2025-03-04 02:28:21.044,2025-03-04 02:28:21.044
950121,95.01.21,9501,Usilimo,WIT,-3.9275897,138.8674138,1653,2025-03-04 02:28:21.044,2025-03-04 02:28:21.044
950122,95.01.22,9501,Wita Waya,WIT,-4.0312588,138.9118188,1653,2025-03-04 02:28:21.045,2025-03-04 02:28:21.045
950123,95.01.23,9501,Libarek,WIT,-4.0004481,138.7995122,1776,2025-03-04 02:28:21.046,2025-03-04 02:28:21.046
950124,95.01.24,9501,Wadangku,WIT,-3.9275208,138.9656385,2152,2025-03-04 02:28:21.047,2025-03-04 02:28:21.047
950125,95.01.25,9501,Pisugi,WIT,-4.0391877,138.9551439,1652,2025-03-04 02:28:21.047,2025-03-04 02:28:21.047
950126,95.01.26,9501,Koragi,WIT,-4.0004481,138.7995122,1776,2025-03-04 02:28:21.048,2025-03-04 02:28:21.048
950127,95.01.27,9501,Tagime,WIT,-3.8151532,138.7291822,1959,2025-03-04 02:28:21.049,2025-03-04 02:28:21.049
950128,95.01.28,9501,Molagalome,WIT,-3.8400647,138.6960242,1996,2025-03-04 02:28:21.049,2025-03-04 02:28:21.049
950129,95.01.29,9501,Tagineri,WIT,-4.2950352,138.6990679,3855,2025-03-04 02:28:21.05,2025-03-04 02:28:21.05
950130,95.01.30,9501,Silo Karno Doga,WIT,-4.1217304,138.9130201,1780,2025-03-04 02:28:21.051,2025-03-04 02:28:21.051
950131,95.01.31,9501,Piramid,WIT,-4.1036554,138.9482374,1659,2025-03-04 02:28:21.051,2025-03-04 02:28:21.051
950132,95.01.32,9501,Muliama,WIT,-4.0150136,138.7794089,2559,2025-03-04 02:28:21.052,2025-03-04 02:28:21.052
950133,95.01.33,9501,Bugi,WIT,-4.0737862,138.9350934,1655,2025-03-04 02:28:21.053,2025-03-04 02:28:21.053
950134,95.01.34,9501,Bpiri,WIT,-4.0509708,138.7921043,1949,2025-03-04 02:28:21.054,2025-03-04 02:28:21.054
950135,95.01.35,9501,Welesi,WIT,-4.2041187,138.8900659,3312,2025-03-04 02:28:21.055,2025-03-04 02:28:21.055
950136,95.01.36,9501,Asotipo,WIT,-4.1872955,139.0031429,1692,2025-03-04 02:28:21.056,2025-03-04 02:28:21.056
950137,95.01.37,9501,Maima,WIT,-4.1481955,139.0110305,2013,2025-03-04 02:28:21.057,2025-03-04 02:28:21.057
950138,95.01.38,9501,Popugoba,WIT,-4.1666341,139.0514094,2337,2025-03-04 02:28:21.059,2025-03-04 02:28:21.059
950139,95.01.39,9501,Wame,WIT,-4.0666609,138.9808187,1652,2025-03-04 02:28:21.06,2025-03-04 02:28:21.06
950140,95.01.40,9501,Wesaput,WIT,-3.9286661,138.8697184,1653,2025-03-04 02:28:21.061,2025-03-04 02:28:21.061
950201,95.02.01,9502,Oksibil,WIT,-5.080177,140.635803,479,2025-03-04 02:28:21.062,2025-03-04 02:28:21.062
950202,95.02.02,9502,Kiwirok,WIT,-4.7151742,140.7444135,1676,2025-03-04 02:28:21.063,2025-03-04 02:28:21.063
950203,95.02.03,9502,Okbibab,WIT,-4.6040293,140.4514913,3636,2025-03-04 02:28:21.064,2025-03-04 02:28:21.064
950204,95.02.04,9502,Iwur,WIT,-5.0132803,140.8872648,1204,2025-03-04 02:28:21.064,2025-03-04 02:28:21.064
950205,95.02.05,9502,Batom,WIT,-4.4466638,140.8794807,123,2025-03-04 02:28:21.065,2025-03-04 02:28:21.065
950206,95.02.06,9502,Borme,WIT,-4.3227031,140.3894858,760,2025-03-04 02:28:21.066,2025-03-04 02:28:21.066
950207,95.02.07,9502,Kiwirok Timur,WIT,-4.743346,140.8487154,1307,2025-03-04 02:28:21.067,2025-03-04 02:28:21.067
950208,95.02.08,9502,Aboy,WIT,-4.237846,140.5964124,270,2025-03-04 02:28:21.067,2025-03-04 02:28:21.067
950209,95.02.09,9502,Pepera,WIT,-4.8872459,140.7305111,1431,2025-03-04 02:28:21.068,2025-03-04 02:28:21.068
950210,95.02.10,9502,Bime,WIT,-4.488256,140.2199566,1410,2025-03-04 02:28:21.071,2025-03-04 02:28:21.071
950211,95.02.11,9502,Alemsom,WIT,-4.7239845,140.2862819,3628,2025-03-04 02:28:21.071,2025-03-04 02:28:21.071
950212,95.02.12,9502,Okbape,WIT,-4.7079703,140.534262,2797,2025-03-04 02:28:21.072,2025-03-04 02:28:21.072
950213,95.02.13,9502,Kalomdol,WIT,-4.9670754,140.5860497,1862,2025-03-04 02:28:21.073,2025-03-04 02:28:21.073
950214,95.02.14,9502,Oksop,WIT,-4.7324178,140.4101474,2526,2025-03-04 02:28:21.073,2025-03-04 02:28:21.073
950215,95.02.15,9502,Serambakon,WIT,-4.8557903,140.5009203,1943,2025-03-04 02:28:21.074,2025-03-04 02:28:21.074
950216,95.02.16,9502,Ok Aom,WIT,-4.8531394,140.6404082,1794,2025-03-04 02:28:21.075,2025-03-04 02:28:21.075
950217,95.02.17,9502,Kawor,WIT,-5.1786087,140.5198992,449,2025-03-04 02:28:21.076,2025-03-04 02:28:21.076
950218,95.02.18,9502,Awinbon,WIT,-5.0077298,140.1517908,256,2025-03-04 02:28:21.077,2025-03-04 02:28:21.077
950219,95.02.19,9502,Tarup,WIT,-5.1570425,140.9757647,838,2025-03-04 02:28:21.077,2025-03-04 02:28:21.077
950220,95.02.20,9502,Okhika,WIT,-4.6641089,140.6782097,1540,2025-03-04 02:28:21.078,2025-03-04 02:28:21.078
950221,95.02.21,9502,Oksamol,WIT,-4.5589872,140.5135589,1868,2025-03-04 02:28:21.079,2025-03-04 02:28:21.079
950222,95.02.22,9502,Oklip,WIT,-4.7704144,140.7884322,2164,2025-03-04 02:28:21.08,2025-03-04 02:28:21.08
950223,95.02.23,9502,Okbemtau,WIT,-4.4740931,140.7208989,1149,2025-03-04 02:28:21.081,2025-03-04 02:28:21.081
950224,95.02.24,9502,Oksebang,WIT,-4.7586522,140.7364771,2331,2025-03-04 02:28:21.081,2025-03-04 02:28:21.081
950225,95.02.25,9502,Okbab,WIT,-4.4591074,140.3986638,1845,2025-03-04 02:28:21.082,2025-03-04 02:28:21.082
950226,95.02.26,9502,Batani,WIT,-4.0316983,140.0819983,394,2025-03-04 02:28:21.083,2025-03-04 02:28:21.083
950227,95.02.27,9502,Weime,WIT,-4.3975064,140.2862819,1729,2025-03-04 02:28:21.084,2025-03-04 02:28:21.084
950228,95.02.28,9502,Murkim,WIT,-4.0028727,140.7416707,466,2025-03-04 02:28:21.085,2025-03-04 02:28:21.085
950229,95.02.29,9502,Mofinop,WIT,-4.0924047,140.8872648,226,2025-03-04 02:28:21.086,2025-03-04 02:28:21.086
950230,95.02.30,9502,Jetfa,WIT,-4.0581184,140.5756887,272,2025-03-04 02:28:21.086,2025-03-04 02:28:21.086
950231,95.02.31,9502,Teiraplu,WIT,-3.8310636,140.265662,222,2025-03-04 02:28:21.087,2025-03-04 02:28:21.087
950232,95.02.32,9502,Eipumek,WIT,-4.4168435,140.0803953,2301,2025-03-04 02:28:21.088,2025-03-04 02:28:21.088
950233,95.02.33,9502,Pamek,WIT,-4.3791595,139.998236,2644,2025-03-04 02:28:21.089,2025-03-04 02:28:21.089
950234,95.02.34,9502,Nongme,WIT,-4.2374677,140.059845,717,2025-03-04 02:28:21.09,2025-03-04 02:28:21.09
950301,95.03.01,9503,Kurima,WIT,-4.2110641,139.02832,1607,2025-03-04 02:28:21.094,2025-03-04 02:28:21.094
950302,95.03.02,9503,Anggruk,WIT,-4.2006235,139.4318012,1463,2025-03-04 02:28:21.095,2025-03-04 02:28:21.095
950303,95.03.03,9503,Ninia,WIT,-4.3157712,139.3301478,2501,2025-03-04 02:28:21.096,2025-03-04 02:28:21.096
950304,95.03.04,9503,Silimo,WIT,-4.4648706,138.9453684,1731,2025-03-04 02:28:21.096,2025-03-04 02:28:21.096
950305,95.03.05,9503,Samenage,WIT,-4.403915,138.9001364,2534,2025-03-04 02:28:21.097,2025-03-04 02:28:21.097
950306,95.03.06,9503,Nalca,WIT,-4.4158336,139.8137871,2445,2025-03-04 02:28:21.098,2025-03-04 02:28:21.098
950307,95.03.07,9503,Dekai,WIT,-4.8638158,139.4837298,74,2025-03-04 02:28:21.099,2025-03-04 02:28:21.099
950308,95.03.08,9503,Obio,WIT,-4.6303541,139.1625989,793,2025-03-04 02:28:21.1,2025-03-04 02:28:21.1
950309,95.03.09,9503,Suru Suru,WIT,-4.6811776,139.0223198,170,2025-03-04 02:28:21.101,2025-03-04 02:28:21.101
950310,95.03.10,9503,Wusama,WIT,-4.4818415,138.9178396,1730,2025-03-04 02:28:21.101,2025-03-04 02:28:21.101
950311,95.03.11,9503,Amuma,WIT,-4.5568267,138.9763256,1317,2025-03-04 02:28:21.102,2025-03-04 02:28:21.102
950312,95.03.12,9503,Musaik,WIT,-4.6777295,138.9202828,256,2025-03-04 02:28:21.103,2025-03-04 02:28:21.103
950313,95.03.13,9503,Pasema,WIT,-4.3853385,139.1019233,1134,2025-03-04 02:28:21.104,2025-03-04 02:28:21.104
950314,95.03.14,9503,Hogio,WIT,-4.3836418,139.0239301,1926,2025-03-04 02:28:21.104,2025-03-04 02:28:21.104
950315,95.03.15,9503,Mugi,WIT,-4.2980378,139.0184902,1999,2025-03-04 02:28:21.105,2025-03-04 02:28:21.105
950316,95.03.16,9503,Soba,WIT,-4.3806668,139.1524819,1671,2025-03-04 02:28:21.106,2025-03-04 02:28:21.106
950317,95.03.17,9503,Werima,WIT,-4.2391824,139.0879724,1613,2025-03-04 02:28:21.107,2025-03-04 02:28:21.107
950318,95.03.18,9503,Tangma,WIT,-4.2347279,139.0094652,2377,2025-03-04 02:28:21.108,2025-03-04 02:28:21.108
950319,95.03.19,9503,Ukha,WIT,-4.3082011,138.9001364,3797,2025-03-04 02:28:21.109,2025-03-04 02:28:21.109
950320,95.03.20,9503,Panggema,WIT,-4.1476205,139.3856256,1385,2025-03-04 02:28:21.109,2025-03-04 02:28:21.109
950321,95.03.21,9503,Kosarek,WIT,-4.2243256,139.5891233,2935,2025-03-04 02:28:21.11,2025-03-04 02:28:21.11
950322,95.03.22,9503,Nipsan,WIT,-4.1331326,139.6707205,2142,2025-03-04 02:28:21.111,2025-03-04 02:28:21.111
950323,95.03.23,9503,Ubahak,WIT,-4.26605,139.4872858,2513,2025-03-04 02:28:21.112,2025-03-04 02:28:21.112
950324,95.03.24,9503,Pronggoli,WIT,-4.2039144,139.2638678,3554,2025-03-04 02:28:21.112,2025-03-04 02:28:21.112
950325,95.03.25,9503,Walma,WIT,-4.2522348,139.3957836,2184,2025-03-04 02:28:21.113,2025-03-04 02:28:21.113
950326,95.03.26,9503,Yahuliambut,WIT,-4.0739933,139.619709,2085,2025-03-04 02:28:21.114,2025-03-04 02:28:21.114
950327,95.03.27,9503,Hereapini,WIT,-3.9459772,139.7524306,588,2025-03-04 02:28:21.115,2025-03-04 02:28:21.115
950328,95.03.28,9503,Ubalihi,WIT,-4.044366,139.7933279,1136,2025-03-04 02:28:21.116,2025-03-04 02:28:21.116
950329,95.03.29,9503,Talambo,WIT,-3.8127706,139.9366899,628,2025-03-04 02:28:21.117,2025-03-04 02:28:21.117
950330,95.03.30,9503,Puldama,WIT,-4.3415756,139.9161886,1637,2025-03-04 02:28:21.118,2025-03-04 02:28:21.118
950331,95.03.31,9503,Endomen,WIT,-4.2124749,139.9161886,944,2025-03-04 02:28:21.118,2025-03-04 02:28:21.118
950332,95.03.32,9503,Kona,WIT,-4.0195759,139.9161886,1230,2025-03-04 02:28:21.119,2025-03-04 02:28:21.119
950333,95.03.33,9503,Dirwemna,WIT,-4.2171694,139.7319925,2453,2025-03-04 02:28:21.12,2025-03-04 02:28:21.12
950334,95.03.34,9503,Holuon,WIT,-4.4939717,139.5279996,2634,2025-03-04 02:28:21.121,2025-03-04 02:28:21.121
950335,95.03.35,9503,Lolat,WIT,-4.473778,139.4669396,2980,2025-03-04 02:28:21.122,2025-03-04 02:28:21.122
950336,95.03.36,9503,Soloikma,WIT,-4.3745305,139.4262684,2771,2025-03-04 02:28:21.122,2025-03-04 02:28:21.122
950337,95.03.37,9503,Sela,WIT,-4.5453889,139.8137871,2790,2025-03-04 02:28:21.123,2025-03-04 02:28:21.123
950338,95.03.38,9503,Korupun,WIT,-4.477961,139.6502748,1798,2025-03-04 02:28:21.125,2025-03-04 02:28:21.125
950339,95.03.39,9503,Langda,WIT,-4.4536835,139.4159571,1661,2025-03-04 02:28:21.126,2025-03-04 02:28:21.126
950340,95.03.40,9503,Bomela,WIT,-4.71637,139.9366899,2090,2025-03-04 02:28:21.126,2025-03-04 02:28:21.126
950341,95.03.41,9503,Suntamon,WIT,-4.8287552,140.1420882,1461,2025-03-04 02:28:21.127,2025-03-04 02:28:21.127
950342,95.03.42,9503,Seradala,WIT,-5.0222492,139.9274723,95,2025-03-04 02:28:21.128,2025-03-04 02:28:21.128
950343,95.03.43,9503,Sobaham,WIT,-4.3232167,139.2537329,2409,2025-03-04 02:28:21.129,2025-03-04 02:28:21.129
950344,95.03.44,9503,Kabianggama,WIT,-4.4073801,139.3145691,2346,2025-03-04 02:28:21.129,2025-03-04 02:28:21.129
950345,95.03.45,9503,Kwelamdua,WIT,-4.7142399,139.6707205,380,2025-03-04 02:28:21.13,2025-03-04 02:28:21.13
950346,95.03.46,9503,Kwikma,WIT,-4.5328124,139.3856256,1804,2025-03-04 02:28:21.131,2025-03-04 02:28:21.131
950347,95.03.47,9503,Hilipuk,WIT,-4.5724488,139.3754694,1452,2025-03-04 02:28:21.135,2025-03-04 02:28:21.135
950348,95.03.48,9503,Duram,WIT,-4.511476,139.5483671,2100,2025-03-04 02:28:21.136,2025-03-04 02:28:21.136
950349,95.03.49,9503,Yogosem,WIT,-4.2220265,139.1294918,1835,2025-03-04 02:28:21.137,2025-03-04 02:28:21.137
950350,95.03.50,9503,Kayo,WIT,-4.4855306,139.2409009,483,2025-03-04 02:28:21.137,2025-03-04 02:28:21.137
950351,95.03.51,9503,Sumo,WIT,-4.7710232,139.3247147,58,2025-03-04 02:28:21.138,2025-03-04 02:28:21.138
950401,95.04.01,9504,Karubaga,WIT,-3.6837789,138.4763233,1534,2025-03-04 02:28:21.138,2025-03-04 02:28:21.138
950402,95.04.02,9504,Bokondini,WIT,-3.6881806,138.6803623,1340,2025-03-04 02:28:21.139,2025-03-04 02:28:21.139
950403,95.04.03,9504,Kanggime,WIT,-3.665848,138.3631975,1505,2025-03-04 02:28:21.14,2025-03-04 02:28:21.14
950404,95.04.04,9504,Kembu,WIT,-3.5890462,138.3960902,1442,2025-03-04 02:28:21.142,2025-03-04 02:28:21.142
950405,95.04.05,9504,Goyage,WIT,-3.7233251,138.4342412,2070,2025-03-04 02:28:21.143,2025-03-04 02:28:21.143
950406,95.04.06,9504,Wunim,WIT,-3.6584953,138.5735215,1801,2025-03-04 02:28:21.144,2025-03-04 02:28:21.144
950407,95.04.07,9504,Wina,WIT,-3.5755148,138.2194523,2403,2025-03-04 02:28:21.145,2025-03-04 02:28:21.145
950408,95.04.08,9504,Umagi,WIT,-3.4453215,138.1002024,472,2025-03-04 02:28:21.146,2025-03-04 02:28:21.146
950409,95.04.09,9504,Panaga,WIT,-3.5788649,138.4379425,1459,2025-03-04 02:28:21.146,2025-03-04 02:28:21.146
950410,95.04.10,9504,Woniki,WIT,-3.6867767,138.3120892,2288,2025-03-04 02:28:21.147,2025-03-04 02:28:21.147
950411,95.04.11,9504,Kubu,WIT,-3.7104254,138.5091853,1875,2025-03-04 02:28:21.15,2025-03-04 02:28:21.15
